,Borough Name,Job Type,BIN Number,Date,Estimated Job Cost,Latitude Point,Longitude Point,Address,Date2
966,Manhattan,A2,1087767,2017-06-12,1171470,40.74401093,-73.99240112,735 6 Avenue Manhattan,2017-6
967,Manhattan,A2,1013604,2017-06-13,218250,40.75466919,-73.99403381,336 West 37 Street Manhattan,2017-6
968,Manhattan,A2,1041667,2017-06-13,3330000,40.77368927,-73.96450806,14 East 75 Street Manhattan,2017-6
969,Brooklyn,A3,3055571,2017-06-14,19000,40.6883812,-73.96235657,328 Lafayette Avenue Brooklyn,2017-6
970,Brooklyn,A3,3070356,2017-06-14,19000,40.71417999,-73.94098663,223 Devoe Street Brooklyn,2017-6
971,Manhattan,A2,1015409,2017-06-14,144925,40.73920059,-73.99437714,44 West 18 Street Manhattan,2017-6
972,Manhattan,A2,1087081,2017-06-15,7550,40.72172928,-73.99810028,204 Lafayette Street Manhattan,2017-6
973,Brooklyn,A2,3024512,2017-06-15,70000,40.67451859,-73.97260284,40 8 Avenue Brooklyn,2017-6
974,Manhattan,A2,1043991,2017-06-15,103280,40.77006912,-73.95867157,223 East 73 Street Manhattan,2017-6
975,Brooklyn,A2,3023891,2017-06-15,151550,40.66719055,-73.99403381,65 16 Street Brooklyn,2017-6
976,Brooklyn,A2,3091098,2017-06-15,600560,40.68889999,-73.87169647,58 Autumn Avenue Brooklyn,2017-6
977,Brooklyn,A2,3246399,2017-06-15,776985,40.58095932,-73.9447937,7 Hastings Street Brooklyn,2017-6
978,Manhattan,A2,1015898,2017-06-16,65100,40.74943924,-73.98428345,372 5 Avenue Manhattan,2017-6
979,Queens,A2,4030805,2017-06-16,135000,40.74446106,-73.9121933,41-45 52 Street Queens,2017-6
980,Queens,A2,4114712,2017-06-16,135000,40.75891113,-73.8216629,143-45 Sanford Avenue Queens,2017-6
981,Brooklyn,A2,3035244,2017-06-16,140000,40.66167068,-73.95790863,94 Lefferts Avenue Brooklyn,2017-6
982,Brooklyn,A2,3124705,2017-06-16,140000,40.64402008,-73.97489166,230 Ocean Parkway Brooklyn,2017-6
983,Queens,A2,4001141,2017-06-16,140000,40.74475098,-73.91487122,41-46 50 Street Queens,2017-6
984,Queens,A2,4004702,2017-06-16,140000,40.75545883,-73.93582153,38-01 25 Street Queens,2017-6
985,Manhattan,A2,1020165,2017-06-16,143000,40.74575043,-73.97670746,220 East 35 Street Manhattan,2017-6
986,Queens,A1,4110736,2017-06-16,150000,40.77098083,-73.802948,161-10 29 Avenue Queens,2017-6
987,Manhattan,A2,1010653,2017-06-16,299620,40.73698044,-73.99756622,101 West 13 Street Manhattan,2017-6
988,Queens,A2,4034860,2017-06-16,335000,40.75741959,-73.8755722,32-40 93 Street Queens,2017-6
989,Queens,A2,4034861,2017-06-16,351000,40.75714874,-73.87552643,32-50 93 Street Queens,2017-6
990,Queens,A2,4112263,2017-06-16,594000,40.7593689,-73.83428192,37-33 College Point Boulevard Queens,2017-6
991,Brooklyn,A2,3126837,2017-06-17,71000,40.63679123,-73.97221375,477 Ocean Parkway Brooklyn,2017-6
992,Manhattan,A2,1006823,2017-06-19,12500,40.7304306,-73.98780823,121 East 10 Street Manhattan,2017-6
993,Manhattan,A2,1055694,2017-06-19,24650,40.79935837,-73.95947266,477 Central Park West Manhattan,2017-6
994,Manhattan,A2,1010542,2017-06-19,55300,40.73566055,-73.99961853,126 West 11 Street Manhattan,2017-6
995,Manhattan,A2,1039641,2017-06-19,99525,40.75476074,-73.96750641,317 East 50 Street Manhattan,2017-6
996,Manhattan,A2,1090188,2017-06-19,150000,40.74081039,-73.99672699,155 West   18 Street Manhattan,2017-6
997,Queens,A2,4434659,2017-06-19,150000,40.72874069,-73.73918915,89-39 221 Place Queens,2017-6
998,Manhattan,A2,1043160,2017-06-19,296500,40.77331924,-73.96172333,827 Park Avenue Manhattan,2017-6
999,Queens,A2,4077915,2017-06-19,306000,40.71966934,-73.8441391,71-18 Austin Street Queens,2017-6
1000,Bronx,A2,2013279,2017-06-19,1708900,40.8413887,-73.87949371,2057 Boston Road Bronx,2017-6
1001,Brooklyn,A2,3336335,2017-06-20,35000,40.62606049,-74.0303421,8214 3 Avenue Brooklyn,2017-6
1002,Brooklyn,A2,3195478,2017-06-20,38000,40.59032822,-73.9629364,2456 East    7 Street Brooklyn,2017-6
1003,Manhattan,A2,1047171,2017-06-20,175050,40.78556061,-73.95494843,53 East 93 Street Manhattan,2017-6
1004,Queens,A2,4125057,2017-06-20,264000,40.75408173,-73.78556061,45-64 196 Street Queens,2017-6
1005,Manhattan,A2,1015274,2017-06-20,749311,40.75325012,-73.98680115,1402 Broadway Manhattan,2017-6
1006,Manhattan,A2,1024918,2017-06-20,772000,40.76668167,-73.97973633,920 7 Avenue Manhattan,2017-6
1007,Bronx,A2,2094224,2017-06-20,842097,40.86745834,-73.82530212,2148 Bartow Avenue Bronx,2017-6
1008,Queens,A2,4432089,2017-06-21,11750,40.72964096,-73.84916687,105-07 66 Road Queens,2017-6
1009,Queens,A2,4432086,2017-06-21,12500,40.72964096,-73.84916687,105-10 66Th Ave Queens,2017-6
1010,Manhattan,A2,1064442,2017-06-21,13432,40.85377121,-73.93530273,110 Bennett Avenue Manhattan,2017-6
1011,Brooklyn,A3,3051695,2017-06-21,31000,40.68481827,-73.94521332,401 Putnam Avenue Brooklyn,2017-6
1012,Queens,A2,4833588,2017-06-21,36500,40.76951981,-73.93456268,30-85 Vernon Boulevard Queens,2017-6
1013,Manhattan,A2,1045901,2017-06-21,54800,40.76874161,-73.95278168,444 East 75 Street Manhattan,2017-6
1014,Manhattan,A2,1008904,2017-06-21,65000,40.73249054,-74.00000763,360 6 Avenue Manhattan,2017-6
1015,Manhattan,A2,1014444,2017-06-21,120000,40.75257874,-73.98983002,482 7 Avenue Manhattan,2017-6
1016,Manhattan,A2,1032674,2017-06-21,121625,40.78527069,-73.97998047,278 West   81 Street Manhattan,2017-6
1017,Bronx,A1,2010196,2017-06-21,146950,40.83293915,-73.89692688,1422 Boston Road Bronx,2017-6
1018,Manhattan,A2,1085395,2017-06-21,175000,40.85866928,-73.93221283,295 Bennett Avenue Manhattan,2017-6
1019,Manhattan,A2,1085393,2017-06-21,180000,40.85866928,-73.93221283,245 Bennett Avenue Manhattan,2017-6
1020,Manhattan,A2,1041243,2017-06-21,1255784,40.76947021,-73.96871948,858 5 Avenue Manhattan,2017-6
1021,Manhattan,A2,1000831,2017-06-22,27000,40.70500183,-74.00962067,2 William Street Manhattan,2017-6
1022,Bronx,A2,2015566,2017-06-22,27630,40.8767395,-73.9001236,3065 Sedgwick Avenue Bronx,2017-6
1023,Manhattan,A2,1001924,2017-06-22,48000,40.71828842,-74.00495911,271 Church Street Manhattan,2017-6
1024,Manhattan,A2,1076200,2017-06-22,55000,40.76348114,-73.98191071,828 7 Avenue Manhattan,2017-6
1025,Manhattan,A2,1085398,2017-06-22,100000,40.85866928,-73.93221283,4521 Broadway Manhattan,2017-6
1026,Manhattan,A2,1033306,2017-06-22,108375,40.79085922,-73.97601318,600 West End Avenue Manhattan,2017-6
1027,Manhattan,A2,1085399,2017-06-22,175000,40.85866928,-73.93221283,4523 Broadway Manhattan,2017-6
1028,Queens,A1,4173121,2017-06-23,500000,40.75529861,-73.72506714,63-36 253 Street Queens,2017-6
1029,Manhattan,A2,1047642,2017-06-23,790220,40.77819061,-73.95797729,981 Park Avenue Manhattan,2017-6
1030,Manhattan,A2,1012860,2017-06-23,4050000,40.75392914,-73.99651337,433 9 Avenue Manhattan,2017-6
1031,Manhattan,A2,1019544,2017-06-26,40750,40.73463058,-73.98493195,220 East 17 Street Manhattan,2017-6
1032,Brooklyn,A2,3335917,2017-06-26,80000,40.68442154,-73.9839325,144 Nevins Street Brooklyn,2017-6
1033,Manhattan,A2,1003009,2017-06-26,120000,40.72006989,-74.00225067,309 Canal Street Manhattan,2017-6
1034,Manhattan,A2,1007051,2017-06-27,42400,40.72151947,-74.00068665,475 Broadway Manhattan,2017-6
1035,Manhattan,A2,1007052,2017-06-27,84000,40.72145844,-74.00073242,473 Broadway Manhattan,2017-6
1036,Queens,A2,4052425,2017-06-27,100220,40.7209816,-73.84171295,109-05 72 Avenue Queens,2017-6
1037,Manhattan,A2,1059892,2017-06-27,115000,40.81632996,-73.96008301,552 Riverside Drive Manhattan,2017-6
1038,Queens,A2,4052426,2017-06-27,247550,40.72116089,-73.84204865,109-20 71 Road Queens,2017-6
1039,Brooklyn,A2,3001942,2017-06-27,327230,40.69564819,-73.99658203,65 Montague Street Brooklyn,2017-6
1040,Brooklyn,A2,3421591,2017-06-27,3302080,40.71557999,-73.95935059,239 Bedford Avenue Brooklyn,2017-6
1041,Manhattan,A2,1001894,2017-06-28,6000,40.71804047,-74.00525665,257 Church Street Manhattan,2017-6
1042,Manhattan,A2,1044096,2017-06-28,20000,40.77302933,-73.95781708,201 East 77 Street Manhattan,2017-6
1043,Manhattan,A2,1044818,2017-06-28,23800,40.76668167,-73.95874023,311 East 69 Street Manhattan,2017-6
1044,Brooklyn,A2,3247125,2017-06-28,48840,40.58638,-73.94618988,2222 Voorhies Avenue Brooklyn,2017-6
1045,Manhattan,A2,1076784,2017-06-28,94000,40.71477127,-73.98055267,550G Grand Street Manhattan,2017-6
1046,Manhattan,A2,1004065,2017-06-28,94400,40.71535873,-73.98243713,484 Grand Street Manhattan,2017-6
1047,Manhattan,A2,1076783,2017-06-28,154400,40.71477127,-73.98055267,530 Grand Street Manhattan,2017-6
1048,Manhattan,A2,1087637,2017-06-28,239137,40.76974106,-73.98551178,405 West   59 Street Manhattan,2017-6
1049,Bronx,A3,2042007,2017-06-29,4150,40.83921051,-73.85240936,1656 Castle Hill Avenue Bronx,2017-6
1050,Manhattan,A2,1064432,2017-06-29,66846,40.85268021,-73.93608856,725 West 184 Street Manhattan,2017-6
1051,Bronx,A2,2094224,2017-06-29,70000,40.86745834,-73.82530212,2148 Bartow Avenue Bronx,2017-6
1052,Bronx,A2,2062877,2017-06-29,75000,40.89083099,-73.86289215,4040 Bronx Boulevard Bronx,2017-6
1053,Manhattan,A2,1015873,2017-06-29,175000,40.74942017,-73.98577881,17 West   34 Street Manhattan,2017-6
1054,Manhattan,A2,1040751,2017-06-29,175000,40.76430893,-73.97254181,779 5 Avenue Manhattan,2017-6
1055,Brooklyn,A1,3122114,2017-06-29,241591,40.6531105,-73.97860718,642 19 Street Brooklyn,2017-6
1056,Manhattan,A2,1021891,2017-06-29,258000,40.74383926,-73.97438049,332 East 34 Street Manhattan,2017-6
1057,Brooklyn,A2,3339456,2017-06-29,395000,40.71456146,-73.95349884,285 North    6 Street Brooklyn,2017-6
1058,Brooklyn,A2,3180207,2017-06-29,634500,40.62086105,-73.96369934,1168 East 12 Street Brooklyn,2017-6
1059,Queens,A2,4438969,2017-06-29,3576900,40.66312027,-73.84143829,156-36 Cross Bay Boulevard Queens,2017-6
1060,Manhattan,A2,1018062,2017-06-30,7050,40.74034882,-73.98522186,116 East 24 Street Manhattan,2017-6
1061,Manhattan,A2,1048247,2017-06-30,101852,40.78255081,-73.95430756,115 East 90 Street Manhattan,2017-6
1062,Bronx,A2,2002298,2017-06-30,240000,40.83179092,-73.91240692,1201 Findlay Avenue Bronx,2017-6
1063,Manhattan,A2,1046822,2017-06-30,252000,40.7792511,-73.95848083,1000 Park Avenue Manhattan,2017-6
1064,Manhattan,A2,1027141,2017-06-30,327800,40.76708984,-73.99481964,609 West 51 Street Manhattan,2017-6
1065,Manhattan,A2,1056414,2017-06-30,474482,40.79631042,-73.97109222,243 West 98 Street Manhattan,2017-6
1066,Bronx,A2,2005866,2017-07-01,150000,40.81885147,-73.89267731,935 Bruckner Boulevard Bronx,2017-7
1067,Manhattan,A2,1018461,2017-07-03,24000,40.74496841,-73.98179626,115 East   31 Street Manhattan,2017-7
1068,Manhattan,A2,1015877,2017-07-03,480906,40.74880981,-73.98468781,362 5 Avenue Manhattan,2017-7
1069,Queens,A2,4229168,2017-07-03,774559,40.72106171,-73.73864746,93-23 218 Street Queens,2017-7
1070,Manhattan,A3,1015661,2017-07-05,7000,40.74462891,-73.98969269,22 West 27 Street Manhattan,2017-7
1071,Queens,A2,4191497,2017-07-05,8000,40.69794083,-73.846138,102-02 85 Avenue Queens,2017-7
1072,Queens,A3,4036026,2017-07-05,9490,40.75197983,-73.87552643,35-20 92 Street Queens,2017-7
1073,Manhattan,A2,1016280,2017-07-06,10000,40.74042892,-73.9884491,13 East 22 Street Manhattan,2017-7
1074,Manhattan,A2,1047930,2017-07-06,69606,40.77920914,-73.9564209,123 East 85 Street Manhattan,2017-7
1075,Staten Island,A2,5042446,2017-07-07,5000,40.61882019,-74.0746994,124 Townsend Avenue Staten Island,2017-7
1076,Brooklyn,A2,3393884,2017-07-07,6000,40.73062897,-73.95204926,189 Greenpoint Avenue Brooklyn,2017-7
1077,Manhattan,A2,1051315,2017-07-07,9300,40.77648163,-73.94574738,509 East 87 Street Manhattan,2017-7
1078,Manhattan,A2,1083376,2017-07-07,25000,40.71105957,-74.01703644,385 South End Avenue Manhattan,2017-7
1079,Brooklyn,A2,3209243,2017-07-07,296700,40.6207695,-73.95316315,1277 East   22 Street Brooklyn,2017-7
1080,Brooklyn,A2,3338885,2017-07-07,335610,40.69118881,-73.979599,1 University Plaza Brooklyn,2017-7
1081,Brooklyn,A3,3132381,2017-07-10,9000,40.62490082,-73.99462891,1517 62 Street Brooklyn,2017-7
1082,Queens,A2,4538610,2017-07-10,123586,40.74406052,-73.95802307,2-Apr 49 Avenue Queens,2017-7
1083,Manhattan,A2,1063929,2017-07-10,245500,40.85153961,-73.93464661,4300 Broadway Manhattan,2017-7
1084,Manhattan,A1,1063929,2017-07-10,400000,40.85153961,-73.93464661,4300 Broadway Manhattan,2017-7
1085,Brooklyn,A2,3070896,2017-07-10,528200,40.70941925,-73.93900299,241 Scholes Street Brooklyn,2017-7
1086,Manhattan,A2,1041900,2017-07-10,2140500,40.76293945,-73.96929169,503 Park Avenue Manhattan,2017-7
1087,Manhattan,A2,1041461,2017-07-11,40625,40.77161026,-73.9642868,51 East 72 Street Manhattan,2017-7
1088,Queens,A2,4115875,2017-07-11,284290,40.75333023,-73.82647705,42-42 Colden Street Queens,2017-7
1089,Brooklyn,A1,3026387,2017-07-11,390000,40.66386032,-73.98113251,1208 8 Avenue Brooklyn,2017-7
1090,Bronx,A2,2094749,2017-07-11,412732,40.88082886,-73.87993622,3444 Kossuth Avenue Bronx,2017-7
1091,Bronx,A2,2128383,2017-07-11,549607,40.88137817,-73.8791275,110 East Gun Hill Road Bronx,2017-7
1092,Bronx,A2,2091889,2017-07-11,728490,40.88946915,-73.9121933,640 West  239 Street Bronx,2017-7
1093,Manhattan,A2,1016951,2017-07-11,820170,40.74605179,-73.98573303,285 5 Avenue Manhattan,2017-7
1094,Manhattan,A2,1061896,2017-07-12,45099,40.82577896,-73.95040894,3520 Broadway Manhattan,2017-7
1095,Manhattan,A2,1063553,2017-07-12,45848,40.84643936,-73.9362793,1321 St Nicholas Avenue Manhattan,2017-7
1096,Manhattan,A2,1003873,2017-07-12,63000,40.715271,-73.99194336,17 Orchard Street Manhattan,2017-7
1097,Manhattan,A2,1062269,2017-07-12,66000,40.82199097,-73.95420074,600 West 138 Street Manhattan,2017-7
1098,Manhattan,A2,1062444,2017-07-12,71473,40.8295784,-73.94869232,3631 Broadway Manhattan,2017-7
1099,Brooklyn,A1,3246399,2017-07-12,133690,40.58095932,-73.9447937,7 Hastings Street Brooklyn,2017-7
1100,Queens,A1,4104404,2017-07-12,350000,40.79079056,-73.79544067,Oct-45 Totten Street Queens,2017-7
1101,Queens,A1,4288227,2017-07-12,587002,40.6632309,-73.73750305,141-12 243 Street Queens,2017-7
1102,Manhattan,A2,1028137,2017-07-12,1375982,40.77149963,-73.9799118,1 West   64 Street Manhattan,2017-7
1103,Manhattan,A2,1058008,2017-07-13,20000,40.81188965,-73.94573975,172 West  130 Street Manhattan,2017-7
1104,Manhattan,A2,1086955,2017-07-13,20100,40.79589081,-73.9715271,241 West   97 Street Manhattan,2017-7
1105,Manhattan,A2,1077569,2017-07-13,48000,40.73386002,-73.98956299,137 4 Avenue Manhattan,2017-7
1106,Manhattan,A2,1056384,2017-07-13,145000,40.79589081,-73.9715271,240 West 98 Street Manhattan,2017-7
1107,Manhattan,A2,1026907,2017-07-13,312000,40.75965118,-73.99664307,509 West 41 Street Manhattan,2017-7
1108,Brooklyn,A2,3112436,2017-07-13,537660,40.63967133,-73.94326019,627 East   35 Street Brooklyn,2017-7
1109,Manhattan,A2,1015171,2017-07-13,568813,40.74819183,-73.99076843,128 West 31 Street Manhattan,2017-7
1110,Manhattan,A2,1037840,2017-07-14,41000,40.75334167,-73.97131348,216 East 47 Street Manhattan,2017-7
1111,Brooklyn,A2,3064089,2017-07-14,275160,40.73434067,-73.95198059,344 Mc Guinness Boulevard Brooklyn,2017-7
1112,Brooklyn,A2,3250373,2017-07-14,483204,40.70106888,-73.99186707,65 Poplar Street Brooklyn,2017-7
1113,Manhattan,A2,1016045,2017-07-14,501974,40.75215912,-73.98307037,11 West 39 Street Manhattan,2017-7
1114,Bronx,A2,2001274,2017-07-14,815400,40.82712936,-73.90782928,3355 3 Avenue Bronx,2017-7
1115,Manhattan,A2,1042479,2017-07-14,6912000,40.76784134,-73.96305847,130 East   69 Street Manhattan,2017-7
1116,Brooklyn,A2,3196598,2017-07-16,40000,40.57588959,-73.96936035,3080 Ocean Parkway Brooklyn,2017-7
1117,Brooklyn,A2,3150480,2017-07-17,30000,40.62471008,-74.02037811,635 79 Street Brooklyn,2017-7
1118,Brooklyn,A1,3010944,2017-07-17,453500,40.65077972,-74.0102005,331 44 Street Brooklyn,2017-7
1119,Manhattan,A2,1024877,2017-07-17,1327000,40.7649498,-73.98168945,1730 Broadway Manhattan,2017-7
1120,Manhattan,A2,1024909,2017-07-17,4859338,40.76673889,-73.98142242,1784 Broadway Manhattan,2017-7
1121,Manhattan,A2,1017908,2017-07-18,50000,40.73764038,-73.98739624,105 East 19 Street Manhattan,2017-7
1122,Queens,A2,4533536,2017-07-18,68793,40.70690155,-73.83540344,116-24 Grosvenor Lane Queens,2017-7
1123,Brooklyn,A2,3027864,2017-07-18,73300,40.6802597,-73.96949768,620 Dean Street Brooklyn,2017-7
1124,Brooklyn,A2,3027863,2017-07-18,107400,40.6803093,-73.96970367,616 Dean Street Brooklyn,2017-7
1125,Brooklyn,A2,3116104,2017-07-18,214240,40.65327835,-73.96305847,80 Woodruff Avenue Brooklyn,2017-7
1126,Manhattan,A2,1080629,2017-07-19,27075,40.73785019,-73.99492645,28 West   16 Street Manhattan,2017-7
1127,Brooklyn,A2,3090759,2017-07-19,30000,40.68618011,-73.87991333,658 Jamaica Avenue Brooklyn,2017-7
1128,Manhattan,A2,1017795,2017-07-19,43460,40.73466873,-73.98796082,123 East   15 Street Manhattan,2017-7
1129,Manhattan,A2,1078817,2017-07-19,150000,40.73611069,-73.97952271,371 1 Avenue Manhattan,2017-7
1130,Queens,A2,4003337,2017-07-19,250000,40.73892975,-73.92874146,48-47 37 Street Queens,2017-7
1131,Queens,A2,4090330,2017-07-19,400000,40.70132065,-73.88343048,68-14 Myrtle Avenue Queens,2017-7
1132,Brooklyn,A2,3000496,2017-07-19,920000,40.6892395,-73.98529053,222 Livingston Street Brooklyn,2017-7
1133,Manhattan,A2,1081146,2017-07-20,62015,40.75704956,-73.97470856,300 Park Avenue Manhattan,2017-7
1134,Manhattan,A2,1085789,2017-07-20,195769,40.70557022,-74.01751709,25 Battery Place Manhattan,2017-7
1135,Manhattan,A2,1027188,2017-07-20,198260,40.76951981,-73.9829483,17 West 60 Street Manhattan,2017-7
1136,Brooklyn,A2,3255616,2017-07-20,375160,40.70119858,-73.99246979,55 Poplar Street Brooklyn,2017-7
1137,Bronx,A2,2000562,2017-07-20,600000,40.80648041,-73.92555237,85 Bruckner Boulevard Bronx,2017-7
1138,Bronx,A2,2090436,2017-07-20,630000,40.81678009,-73.89277649,875 Garrison Avenue Bronx,2017-7
1139,Brooklyn,A2,3086555,2017-07-20,654400,40.68381882,-73.88490295,500 Jamaica Avenue Brooklyn,2017-7
1140,Brooklyn,A2,3157974,2017-07-20,760000,40.61392975,-73.99172211,7117 19 Avenue Brooklyn,2017-7
1141,Manhattan,A2,1017905,2017-07-21,37960,40.73720932,-73.98745728,106 East 19 Street Manhattan,2017-7
1142,Brooklyn,A2,3060658,2017-07-21,301500,40.70581055,-73.95387268,288 Hewes Street Brooklyn,2017-7
1143,Manhattan,A2,1043845,2017-07-21,510925,40.76308823,-73.96305084,1185 2 Avenue Manhattan,2017-7
1144,Queens,A3,4221032,2017-07-24,25000,40.69218063,-73.76463318,187-21 Linden Boulevard Queens,2017-7
1145,Manhattan,A2,1002430,2017-07-24,30000,40.71580887,-73.9969635,46 Bowery Manhattan,2017-7
1146,Manhattan,A2,1038465,2017-07-24,33000,40.7563591,-73.9695282,209 East 51 Street Manhattan,2017-7
1147,Queens,A3,4462452,2017-07-25,8000,40.79040146,-73.81852722,147-34 11 Avenue Queens,2017-7
1148,Manhattan,A2,1039983,2017-07-25,22000,40.75839996,-73.96468353,315 East 56 Street Manhattan,2017-7
1149,Queens,A2,4028160,2017-07-25,26250,40.74795914,-73.90860748,39-26 55 Street Queens,2017-7
1150,Manhattan,A2,1087555,2017-07-25,50100,40.73976898,-74.00409698,325 West   13 Street Manhattan,2017-7
1151,Manhattan,A2,1008822,2017-07-25,65000,40.73027039,-73.99511719,24 Waverly Place Manhattan,2017-7
1152,Manhattan,A2,1042447,2017-07-25,276000,40.76689148,-73.9662323,108 East 66 Street Manhattan,2017-7
1153,Manhattan,A2,1016277,2017-07-25,379000,40.74024963,-73.98912811,932 Broadway Manhattan,2017-7
1154,Brooklyn,A2,3391744,2017-07-26,19652,40.71036911,-73.96794128,37 South    8 Street Brooklyn,2017-7
1155,Queens,A2,4210303,2017-07-26,117920,40.71134949,-73.78929901,87-70 173 Street Queens,2017-7
1156,Manhattan,A2,1041185,2017-07-26,214320,40.76848984,-73.96808624,24 East 67 Street Manhattan,2017-7
1157,Manhattan,A2,1016089,2017-07-26,241075,40.73720932,-73.99088287,41 Union Square West Manhattan,2017-7
1158,Manhattan,A2,1051578,2017-07-26,480000,40.79553986,-73.94944763,1270 5 Avenue Manhattan,2017-7
1159,Manhattan,A2,1035420,2017-07-26,2947300,40.75637817,-73.97692871,400 Madison Avenue Manhattan,2017-7
1160,Brooklyn,A2,3100912,2017-07-27,6000,40.65626907,-73.92862701,197 East   52 Street Brooklyn,2017-7
1161,Bronx,A2,2096421,2017-07-27,27150,40.82014084,-73.91493225,427 East  155 Street Bronx,2017-7
1162,Bronx,A2,2001409,2017-07-27,43400,40.82014084,-73.91493225,419 East 155 Street Bronx,2017-7
1163,Manhattan,A2,1087310,2017-07-27,117050,40.78976059,-73.97260284,144 West   90 Street Manhattan,2017-7
1164,Brooklyn,A2,3338887,2017-07-27,215000,40.69118881,-73.979599,381 Flatbush Avenue Extension Brooklyn,2017-7
1165,Brooklyn,A2,3015571,2017-07-27,606900,40.64501953,-74.0215683,5718 2 Avenue Brooklyn,2017-7
1166,Queens,A2,4077473,2017-07-27,630000,40.72016907,-73.84546661,106-11 71 Avenue Queens,2017-7
1167,Bronx,A2,2014308,2017-07-27,680000,40.8624115,-73.90289307,34 West Fordham Road Bronx,2017-7
1168,Manhattan,A2,1047074,2017-07-27,2750000,40.78437042,-73.95472717,1160 Park Avenue Manhattan,2017-7
1169,Manhattan,A2,1004648,2017-07-28,10000,40.72277069,-73.98075867,283 East 4 Street Manhattan,2017-7
1170,Manhattan,A2,1053634,2017-07-28,14936,40.80797958,-73.94154358,1 West 127 Street Manhattan,2017-7
1171,Manhattan,A2,1018910,2017-07-28,68000,40.74671173,-73.97781372,163 East 35 Street Manhattan,2017-7
1172,Bronx,A2,2083163,2017-07-28,75310,40.88019943,-73.90467834,3136 Godwin Terrace Bronx,2017-7
1173,Queens,A2,4072145,2017-07-28,80471,40.72848892,-73.8600235,64-41 Saunders Street Queens,2017-7
1174,Manhattan,A2,1063929,2017-07-28,425000,40.85153961,-73.93464661,4300 Broadway Manhattan,2017-7
1175,Manhattan,A2,1065086,2017-07-28,560000,40.87203979,-73.91837311,254 Seaman Avenue Manhattan,2017-7
1176,Queens,A1,4196814,2017-07-28,907300,40.69921875,-73.82023621,130-11 90 Avenue Queens,2017-7
1177,Manhattan,A2,1088481,2017-07-31,50000,40.79383087,-73.96647644,775 Columbus Avenue Manhattan,2017-7
1178,Manhattan,A2,1040468,2017-07-31,95576,40.75725937,-73.96199036,423 East 56 Street Manhattan,2017-7
1179,Brooklyn,A2,3031981,2017-07-31,239930,40.67210007,-73.94706726,942 Sterling Place Brooklyn,2017-7
1180,Brooklyn,A2,3229538,2017-07-31,345000,40.64228821,-73.90643311,1102 East   92 Street Brooklyn,2017-7
1181,Brooklyn,A2,3056808,2017-08-01,20000,40.68339157,-73.9615097,415 Grand Avenue Brooklyn,2017-8
1182,Queens,A2,4000949,2017-08-01,140000,40.74634933,-73.9139328,39-89 50 Street Queens,2017-8
1183,Manhattan,A2,1055062,2017-08-01,149280,40.80056,-73.95700073,229 Central Park North Manhattan,2017-8
1184,Queens,A1,4043441,2017-08-01,212170,40.75490952,-73.86255646,34-40 106 Street Queens,2017-8
1185,Manhattan,A2,1034517,2017-08-01,600000,40.75976944,-73.97680664,642 5 Avenue Manhattan,2017-8
1186,Manhattan,A2,1030849,2017-08-02,55200,40.78195953,-73.98249817,328 West End Avenue Manhattan,2017-8
1187,Manhattan,A2,1050217,2017-08-02,200000,40.78065109,-73.94785309,323 East 91 Street Manhattan,2017-8
1188,Brooklyn,A2,3003435,2017-08-02,760000,40.68672943,-73.99529266,229 Baltic Street Brooklyn,2017-8
1189,Queens,A2,4043936,2017-08-02,1266000,40.7505188,-73.86766815,98-01 38 Avenue Queens,2017-8
1190,Brooklyn,A3,3141898,2017-08-03,9000,40.6248703,-73.99717712,6309 New Utrecht Avenue Brooklyn,2017-8
1191,Manhattan,A2,1063455,2017-08-03,24610,40.84730911,-73.94116974,824 West 176 Street Manhattan,2017-8
1192,Brooklyn,A2,3322358,2017-08-03,132000,40.58691025,-73.96793365,2568 East    2 Street Brooklyn,2017-8
1193,Manhattan,A2,1047470,2017-08-03,518115,40.77510834,-73.95852661,151 East   79 Street Manhattan,2017-8
1194,Manhattan,A2,1047938,2017-08-03,1500000,40.77867126,-73.95472717,154 East   86 Street Manhattan,2017-8
1195,Brooklyn,A2,3155913,2017-08-04,8000,40.61450958,-74.03694916,9801 Shore Road Brooklyn,2017-8
1196,Brooklyn,A2,3253425,2017-08-04,8000,40.6337204,-74.02654266,7115 3 Avenue Brooklyn,2017-8
1197,Manhattan,A2,1050257,2017-08-04,42645,40.78113174,-73.94703674,343 East 92 Street Manhattan,2017-8
1198,Manhattan,A2,1008985,2017-08-04,50000,40.73199081,-73.9888382,130 East 12 Street Manhattan,2017-8
1199,Bronx,A2,2096415,2017-08-04,405781,40.83871841,-73.92385864,1255 Shakespeare Avenue Bronx,2017-8
1200,Queens,A2,4035800,2017-08-04,650000,40.75370026,-73.87431335,34-43 93 Street Queens,2017-8
1201,Manhattan,A2,1007385,2017-08-04,720000,40.72536087,-74.00491333,151 6 Avenue Manhattan,2017-8
1202,Brooklyn,A3,3102242,2017-08-07,1000,40.65373993,-73.92745209,820 Linden Boulevard Brooklyn,2017-8
1203,Manhattan,A2,1009719,2017-08-07,233511,40.73574066,-73.99433136,74 5 Avenue Manhattan,2017-8
1204,Manhattan,A1,1087216,2017-08-07,1127000,40.7442894,-73.99463654,152 West   24 Street Manhattan,2017-8
